Time	Person	xcor	ycor
21	81	71	18
22	0	11	27
22	1	70	36
22	2	71	14
22	3	57	49.25
22	4	9	50
22	5	14	28
22	6	15	30
22	7	15	35
22	8	27	22
22	9	27.25	23
22	10	16	21
22	11	13	37
22	12	25	15
22	13	37	14
22	14	28	19
22	15	28	39
22	16	69	17
22	17	55	16
22	18	66	35
22	19	55	26
22	20	56	49
22	21	61	33
22	22	11	19
22	23	12	22
22	24	68	40
22	25	23	29
22	26	19	22
22	27	70	19
22	28	35	37
22	29	25.021547112844935	37.10153461651336
22	30	70	38
22	31	20	48
22	32	55	45
22	33	10	20
22	34	24	22
22	35	29	50
22	36	51	39
22	37	58	50
22	38	56	21
22	39	27	51
22	40	37	16
22	41	13	51
22	42	15	28
22	43	17	27
22	44	17	15
22	45	17	39
22	46	27	51
22	47	31	50
22	48	19	39
22	49	14	41
22	50	67	34
22	51	35	45
22	52	26	48
22	53	23	18
22	54	12	14
22	55	26.25	15
22	56	13	36
22	57	28	25
22	58	40	39
22	59	41	16
22	60	33	46.75
22	61	19	46
22	62	11	16
22	63	17	19
22	64	39	15
22	65	57	51
22	66	34.82322330470336	19.82322330470336
22	67	10	22
22	68	25	16
22	69	31	51
22	70	9	37
22	71	35	35.75
22	72	28	29
22	73	47	40
22	74	10	19
22	75	8	38
22	76	60	36
22	77	37	16
22	78	34	51
22	79	35	26
22	80	57	34
22	81	71	18
23	0	11	27
23	1	70	36
23	2	71	14
23	3	57	49.25
23	4	9	50
23	5	14	28
23	6	15	30
23	7	15	35
23	8	27	22
23	9	27.25	23
23	10	16	21
23	11	13.176776695296637	36.82322330470336
23	12	25	15
23	13	37	14
23	14	28	19
23	15	28	39
23	16	69	17
23	17	55	16
23	18	66	35
23	19	55	26
23	20	56	49
23	21	61	33
23	22	11	19
23	23	12	22
23	24	68	40
23	25	23	29
23	26	19	22
23	27	70	19
23	28	35	37
23	29	24.79309422568987	37.203069233026724
23	30	70	38
23	31	20	48
23	32	55	45
23	33	10	20
23	34	24	22
23	35	29	50
23	36	51	39
23	37	58	50
23	38	56	21
23	39	27	51
23	40	37	16
23	41	13	51
23	42	15	28
23	43	17	27
23	44	17	15
23	45	17	39
23	46	27	51
23	47	31	50
23	48	19	39
23	49	14	41
23	50	67	34
23	51	35	45
23	52	26	48
23	53	23	18
23	54	12	14
23	55	26.25	15
23	56	13	36
23	57	28	25
23	58	40	39
23	59	41	16
23	60	33	46.75
23	61	19	46
23	62	11	16
23	63	17	19
23	64	39	15
23	65	57	51
23	66	34.82322330470336	19.82322330470336
23	67	10	22
23	68	25	16
23	69	31	51
23	70	9	37
23	71	35	35.75
23	72	28	29
23	73	47	40
23	74	10	19
23	75	8	38
23	76	60	36
23	77	37	16
23	78	34	51
23	79	35	26
23	80	57	34
23	81	71	18
24	0	11	27
24	1	70	36
24	2	71	14
24	3	57	49.25
24	4	9	50
24	5	14	28
24	6	15	30
24	7	15	35
24	8	27	22
24	9	27.25	23
24	10	16	21
24	11	13.176776695296637	36.82322330470336
24	12	25	15
24	13	37	14
24	14	28	19
24	15	28	39
24	16	69	17
24	17	55	16
24	18	66	35
24	19	55	26
24	20	56	49
24	21	61	33
24	22	11	19
24	23	12	22
24	24	68	40
24	25	23	29
24	26	19	22
24	27	70	19
24	28	35	37
24	29	24.564641338534805	37.30460384954009
24	30	70	38
24	31	20	48
24	32	55	45
24	33	10	20
24	34	24	22
24	35	29	50
24	36	51	39
24	37	58	50
24	38	56	21
24	39	27	51
24	40	37	16
24	41	13	51
24	42	15	28
24	43	17	27
24	44	17	15
24	45	17	39
24	46	27	51
24	47	31	50
24	48	19	39
24	49	14	41
24	50	67	34
24	51	35	45
24	52	26	48
24	53	23	18
24	54	12	14
24	55	26.25	15
24	56	13	36
24	57	28	25
24	58	40	39
24	59	41	16
24	60	33	46.75
24	61	19	46
24	62	11	16
24	63	17	19
24	64	39	15
24	65	57	51
24	66	34.82322330470336	19.82322330470336
24	67	10	22
24	68	25	16
24	69	31	51
24	70	9	37
24	71	35	35.75
24	72	28	29
24	73	47	40
24	74	10	19
24	75	8	38
24	76	60	36
24	77	37	16
24	78	34	51
24	79	35	26
24	80	57	34
24	81	71	18
25	0	11	27
25	1	70	36
25	2	71	14
25	3	57	49.25
25	4	9	50
25	5	14	28
25	6	15	30
25	7	15	35
25	8	27	22
25	9	27.25	23
25	10	16	21
25	11	13.176776695296637	36.82322330470336
25	12	25	15
25	13	37	14
25	14	28	19
25	15	28	39
25	16	69	17
25	17	55	16
25	18	66	35
25	19	55	26
25	20	56	49
25	21	61	33
25	22	11	19
25	23	12	22
25	24	68	40
25	25	23	29
25	26	19	22
25	27	70	19
25	28	35	37
25	29	24.33618845137974	37.40613846605345
25	30	70	38
25	31	20	48
25	32	55	45
25	33	10	20
25	34	24	22
25	35	29	50
25	36	51	39
25	37	58	50
25	38	56	21
25	39	27	51
25	40	37	16
25	41	13	51
25	42	15	28
25	43	17	27
25	44	17	15
25	45	17	39
25	46	27	51
25	47	31	50
25	48	19	39
25	49	14	41
25	50	67	34
25	51	35	45
25	52	26	48
25	53	23	18
25	54	12	14
25	55	26.25	15
25	56	13	36
25	57	28	25
25	58	40	39
25	59	41	16
25	60	33	46.75
25	61	19	46
25	62	11	16
25	63	17	19
25	64	39	15
25	65	57	51
25	66	34.82322330470336	19.82322330470336
25	67	10	22
25	68	25	16
25	69	31	51
25	70	9	37
25	71	35	35.75
25	72	28	29
25	73	47	40
25	74	10	19
25	75	8	38
25	76	60	36
25	77	37	16
25	78	34	51
25	79	35	26
25	80	57	34
25	81	71	18
26	0	11	27
26	1	70	36
26	2	71	14
26	3	57	49.25
26	4	9	50
26	5	14	28
26	6	15	30
26	7	15	35
26	8	27	22
26	9	27.25	23
26	10	16	21
26	11	13.176776695296637	36.82322330470336
26	12	25	15
26	13	37	14
26	14	28	19
26	15	28	39
26	16	69	17
26	17	55	16
26	18	66	35
26	19	55	26
26	20	56	49
26	21	61	33
26	22	11	19
26	23	12	22
26	24	68	40
26	25	23	29
26	26	19	22
26	27	70	19
26	28	35	37
26	29	24.107735564224676	37.50767308256681
26	30	70	38
26	31	20	48
26	32	55	45
26	33	10	20
26	34	24	22
26	35	29	50
26	36	51	39
26	37	58	50
26	38	56	21
26	39	27	51
26	40	37	16
26	41	13	51
26	42	15	28
26	43	17	27
26	44	17	15
26	45	17	39
26	46	27	51
26	47	31	50
26	48	19	39
26	49	14	41
26	50	67	34
26	51	35	45
26	52	26	48
26	53	23	18
26	54	12	14
26	55	26.25	15
26	56	13	36
26	57	28	25
26	58	40	39
26	59	41	16
26	60	33	46.75
26	61	19	46
26	62	11	16
26	63	17	19
26	64	39	15
26	65	57	51
26	66	34.82322330470336	19.82322330470336
26	67	10	22
26	68	25	16
26	69	31	51
26	70	9	37
26	71	35	35.75
26	72	28	29
26	73	47	40
26	74	10	19
26	75	8	38
26	76	60	36
26	77	37	16
26	78	34	51
26	79	35	26
26	80	57	34
26	81	71	18
27	0	11	27
27	1	70	36
27	2	71	14
27	3	57	49.25
27	4	9	50
27	5	14	28
27	6	15	30
27	7	15	35
27	8	27	22
27	9	27.25	23
27	10	16	21
27	11	13.176776695296637	36.82322330470336
27	12	25	15
27	13	37	14
27	14	28	19
27	15	28	39
27	16	69	17
27	17	55	16
27	18	66	35
27	19	55	26
27	20	56	49
27	21	61	33
27	22	11	19
27	23	12	22
27	24	68	40
27	25	23	29
27	26	19	22
27	27	70	19
27	28	35	37
27	29	23.87928267706961	37.60920769908017
27	30	70	38
27	31	20	48
27	32	55	45
27	33	10	20
27	34	24	22
27	35	29	50
27	36	51	39
27	37	58	50
27	38	56	21
27	39	27	51
27	40	37	16
27	41	13	51
27	42	15	28
27	43	17	27
27	44	17	15
27	45	17	39
27	46	27	51
27	47	31	50
27	48	19	39
27	49	14	41
27	50	67	34
27	51	35	45
27	52	26	48
27	53	23	18
27	54	12	14
27	55	26.5	15
27	56	13	36
27	57	28	25
27	58	40	39
27	59	41	16
27	60	33	46.75
27	61	19	46
27	62	11	16
27	63	17	19
27	64	39	15
27	65	57	51
27	66	34.82322330470336	19.82322330470336
27	67	10	22
27	68	25	16
27	69	31	51
27	70	9	37
27	71	35	35.75
27	72	28	29
27	73	47	40
27	74	10	19
27	75	8	38
27	76	60	36
27	77	37	16
27	78	34	51
27	79	35	26
27	80	57	34
27	81	71	18
28	0	11	27
28	1	70	36
28	2	71	14
28	3	57	49.25
28	4	9	50
28	5	14	28
28	6	15	30
28	7	15	35
28	8	27	22
28	9	27.25	23
28	10	16	21
28	11	13.176776695296637	36.82322330470336
28	12	25	15
28	13	37	14
28	14	28	19
28	15	28	39
28	16	69	17
28	17	55	16
28	18	66	35
28	19	55	26
28	20	56	49
28	21	61	33
28	22	11	19
28	23	12	22
28	24	68	40
28	25	23	29
28	26	19	22
28	27	70	19
28	28	35	37
28	29	23.650829789914546	37.710742315593535
28	30	70	38
28	31	20	48
28	32	55	45
28	33	10	20
28	34	24	22
28	35	29	50
28	36	51	39
28	37	58	50
28	38	56	21
28	39	27	51
28	40	37	16
28	41	13	51
28	42	15	28
28	43	17	27
28	44	17	15
28	45	17	39
28	46	27	51
28	47	31	50
28	48	19	39
28	49	14	41
28	50	67	34
28	51	35	45
28	52	26	48
28	53	23	18
28	54	12	14
28	55	26.5	15
28	56	13	36
28	57	28	25
28	58	40	39
28	59	41	16
28	60	33	46.75
28	61	19	46
28	62	11	16
28	63	17	19
28	64	39	15
28	65	57	51
28	66	34.82322330470336	19.82322330470336
28	67	10	22
28	68	25	16
28	69	31	51
28	70	9	37
28	71	35	35.75
28	72	28	29
28	73	47	40
28	74	10	19
28	75	8	38
28	76	60	36
28	77	37	16
28	78	34	51
28	79	35	26
28	80	57	34
28	81	71	18
29	0	11	27
29	1	70	36
29	2	71	14
29	3	57	49.25
29	4	9	50
29	5	14	28
29	6	15	30
29	7	15	35
29	8	27	22
29	9	27.25	23
29	10	16	21
29	11	13.176776695296637	36.82322330470336
29	12	25	15
29	13	37	14
29	14	28	19
29	15	28	39
29	16	69	17
29	17	55	16
29	18	66	35
29	19	55	26
29	20	56	49
29	21	61	33
29	22	11	19
29	23	11.823223304703363	21.82322330470336
29	24	68	40
29	25	23	29
29	26	19	22
29	27	70	19
29	28	35	37
29	29	23.42237690275948	37.8122769321069
29	30	70	38
29	31	20	48
29	32	55	45
29	33	10	20
29	34	24	22
29	35	29	50
29	36	51	39
29	37	58	50
29	38	56	21
29	39	27	51
29	40	37	16
29	41	13	51
29	42	15	28
29	43	17	27
29	44	17	15
29	45	17	39
29	46	27	51
29	47	31	50
29	48	19	39
29	49	14	41
29	50	67	34
29	51	35	45
29	52	26	48
29	53	23	18
29	54	12	14
29	55	26.5	15
29	56	13	36
29	57	28	25
29	58	40	39
29	59	41	16
29	60	33	46.75
29	61	19	46
29	62	11	16
29	63	17	19
29	64	39	15
29	65	57	51
29	66	34.82322330470336	19.82322330470336
29	67	10	22
29	68	25	16
29	69	31	51
29	70	9	37
29	71	35	35.75
29	72	28	29
29	73	47	40
29	74	10	19
29	75	8	38
29	76	60	36
29	77	37	16
29	78	34	51
29	79	35	26
29	80	57	34
29	81	71	18
30	0	11	27
30	1	70	36
30	2	71	14
30	3	57	49.25
30	4	9	50
30	5	14	28
30	6	15	30
30	7	15	35
30	8	27	22
30	9	27.25	23
30	10	16	21
30	11	13.176776695296637	36.82322330470336
30	12	25	15
30	13	37	14
30	14	28	19
30	15	28	39
30	16	69	17
30	17	55	16
30	18	66	35
30	19	55	26
30	20	56	49
30	21	61	33
30	22	11	19
30	23	11.823223304703363	21.82322330470336
30	24	68	40
30	25	23	29
30	26	19	22
30	27	70	19
30	28	35	37
30	29	23.038586126707372	38.132752578946594
30	30	70	38
30	31	20	48
30	32	55	45
30	33	10	20
30	34	24	22
30	35	29	50
30	36	51	39
30	37	58	50
30	38	56	21
30	39	27	51
30	40	37	16
30	41	13	51
30	42	15	28
30	43	17	27
30	44	17	15
30	45	17	39
30	46	27	51
30	47	31	50
30	48	19	39
30	49	14	41
30	50	67	34
30	51	35	45
30	52	26	48
30	53	23	18
30	54	12	14
30	55	26.5	15
30	56	13	36
30	57	28	25
30	58	40	39
30	59	41	16
30	60	33	46.75
30	61	19	46
30	62	11	16
30	63	17	19
30	64	39	15
30	65	57	51
30	66	34.82322330470336	19.82322330470336
30	67	10	22
30	68	25	16
30	69	31	51
30	70	9	37
30	71	35	35.75
30	72	28	29
30	73	47	40
30	74	10	19
30	75	8	38
30	76	60	36
30	77	37	16
30	78	34	51
30	79	35	26
30	80	57	34
30	81	71	18
31	0	11	27
31	1	70	36
31	2	71	14
31	3	57	49.25
31	4	9	50
31	5	14	28
31	6	15	30
31	7	15	35
31	8	27	22
31	9	27.25	23
31	10	16	21
31	11	13.176776695296637	36.82322330470336
31	12	25	15
31	13	37	14
31	14	28	19
31	15	28	39
31	16	69	17
31	17	55	16
31	18	66	35
31	19	55	26
31	20	56	49
31	21	61	33
31	22	11	19
31	23	11.823223304703363	21.82322330470336
31	24	68	40
31	25	23	29
31	26	19	22
31	27	70	19
31	28	35	37
31	29	22.700683223441196	37.76421271954969
31	30	70	38
31	31	20	48
31	32	55	45
31	33	10	20
31	34	24	22
31	35	29	50
31	36	51	39
31	37	58	50
31	38	56	21
31	39	27	51
31	40	37	16
31	41	13	51
31	42	15	28
31	43	17	27
31	44	17	15
31	45	17	39
31	46	27	51
31	47	31	50
31	48	19	39
31	49	14	41
31	50	67	34
31	51	35	45
31	52	26	48
31	53	23	18
31	54	12	14
31	55	26.5	15
31	56	13	36
31	57	28	25
31	58	40	39
31	59	41	16
31	60	33	46.75
31	61	19	46
31	62	11	16
31	63	17	19
31	64	39	15
31	65	57	51
31	66	34.82322330470336	19.82322330470336
31	67	10	22
31	68	25	16
31	69	31	51
31	70	9	37
31	71	35	35.75
31	72	28	29
31	73	47	40
31	74	10	19
31	75	8	38
31	76	60	36
31	77	37	16
31	78	34	51
31	79	35	26
31	80	57	34
31	81	71	18
32	0	11	27
32	1	70	36
32	2	71	14
32	3	57	49.25
32	4	9	50
32	5	14	28
32	6	15	30
32	7	15	35
32	8	27	22
32	9	27.25	23
32	10	16	21
32	11	13.176776695296637	36.82322330470336
32	12	25	15
32	13	37	14
32	14	28	19
32	15	28	39
32	16	69	17
32	17	55	16
32	18	66	35
32	19	55	26
32	20	56	49
32	21	61	33
32	22	11	19
32	23	11.823223304703363	21.82322330470336
32	24	68	40
32	25	23	29
32	26	19	22
32	27	70	19
32	28	35	37
32	29	22.454069376627537	38.19916284377058
32	30	70	38
32	31	20	48
32	32	55	45
32	33	10	20
32	34	24	22
32	35	29	50
32	36	51	39
32	37	58	50
32	38	56	21
32	39	27	51
32	40	37	16
32	41	13	51
32	42	15	28
32	43	17	27
32	44	17	15
32	45	17	39
32	46	27	51
32	47	31	50
32	48	19	39
32	49	14	41
32	50	67	34
32	51	35	45
32	52	26	48
32	53	23	18
32	54	12	14
32	55	26.5	15
32	56	13	36
32	57	28	25
32	58	40	39
32	59	41	16
32	60	33	46.75
32	61	19	46
32	62	11	16
32	63	17	19
32	64	39	15
32	65	57	51
32	66	34.82322330470336	19.82322330470336
32	67	10	22
32	68	25	16
32	69	31	51
32	70	9	37
32	71	35	35.75
32	72	28	29
32	73	47	40
32	74	10	19
32	75	8	38
32	76	60	36
32	77	37	16
32	78	34	51
32	79	35	26
32	80	57	34
32	81	71	18
33	0	11	27
33	1	70	36
33	2	71	14
33	3	57	49.25
33	4	9	50
33	5	14	28
33	6	15	30
33	7	15	35
33	8	27	22
33	9	27.25	23
33	10	16	21
33	11	13.176776695296637	36.82322330470336
33	12	25	15
33	13	37	14
33	14	28	19
33	15	28	39
33	16	69	17
33	17	55	16
33	18	66	35
33	19	55	26
33	20	56	49
33	21	61	33
33	22	11	19
33	23	11.823223304703363	21.82322330470336
33	24	68	40
33	25	23	29
33	26	19	22
33	27	70	19
33	28	35	37
33	29	22.330762453220707	38.416637905881025
33	30	70	38
33	31	20	48
33	32	55	45
33	33	10	20
33	34	24	22
33	35	29	50
33	36	51	39
33	37	58	50
33	38	56	21
33	39	27	51
33	40	37	16
33	41	13	51
33	42	15	28
33	43	17	27
33	44	17	15
33	45	17	39
33	46	27	51
33	47	31	50
33	48	19	39
33	49	14	41
33	50	67	34
33	51	35	45
33	52	26	48
33	53	23	18
33	54	12	14
33	55	26.5	15
33	56	13	36
33	57	28	25
33	58	40	39
33	59	41	16
33	60	33	46.75
33	61	19	46
33	62	11	16
33	63	17	19
33	64	39	15
33	65	57	51
33	66	34.82322330470336	19.82322330470336
33	67	10	22
33	68	25	16
33	69	31	51
33	70	9	37
33	71	35	35.75
33	72	28	29
33	73	47	40
33	74	10	19
33	75	8	38
33	76	60	36
33	77	37	16
33	78	34	51
33	79	35	26
33	80	57	34
33	81	71	18
34	0	11	27
34	1	70	36
34	2	71	14
34	3	57	49.25
34	4	9	50
34	5	14	28
34	6	15	30
34	7	15	35
34	8	27	22
34	9	27.25	23
34	10	16	21
34	11	13.176776695296637	36.82322330470336
34	12	25	15
34	13	37	14
34	14	28	19
34	15	28	39
34	16	69	17
34	17	55	16
34	18	66	35
34	19	55	26
34	20	56	49
34	21	61	33
34	22	11	19
34	23	11.823223304703363	21.82322330470336
34	24	68	40
34	25	23	29
34	26	19	22
34	27	70	19
34	28	35	37
34	29	22.273920236241633	38.1731857291216
34	30	70	38
34	31	20	48
34	32	55	45
34	33	10	20
34	34	24	22
34	35	29	50
34	36	51	39
34	37	58	50
34	38	56	21
34	39	27	51
34	40	37	16
34	41	13	51
34	42	15	28
34	43	17	27
34	44	17	15
34	45	17	39
34	46	27	51
34	47	31	50
34	48	19	39
34	49	14	41
34	50	67	34
34	51	35	45
34	52	26	48
34	53	23	18
34	54	12	14
34	55	26.5	15
34	56	13	36
34	57	28	25
34	58	40	39
34	59	41	16
34	60	33	46.75
34	61	19	46
34	62	11	16
34	63	17	19
34	64	39	15
34	65	57	51
34	66	34.82322330470336	19.82322330470336
34	67	10	22
34	68	25	16
34	69	31	51
34	70	9	37
34	71	35	35.75
34	72	28	29
34	73	47	40
34	74	10	19
34	75	8	38
34	76	60	36
34	77	37	16
34	78	34	51
34	79	35	26
34	80	57	34
34	81	71	18
35	0	11	27
35	1	70	36
35	2	71	14
35	3	57	49.25
35	4	9	50
35	5	14	28
35	6	15	30
35	7	15	35
35	8	27	22
35	9	27.25	23
35	10	16	21
35	11	13.176776695296637	36.82322330470336
35	12	25	15
35	13	37	14
35	14	28	19
35	15	28	39
35	16	69	17
35	17	55	16
35	18	66	35
35	19	55	26
35	20	56	49
35	21	61	33
35	22	11	19
35	23	11.823223304703363	21.82322330470336
35	24	68	40
35	25	23	29
35	26	19	22
35	27	70	19
35	28	35	37
35	29	22.21707801926256	37.92973355236217
35	30	70	38
35	31	20	48
35	32	55	45
35	33	10	20
35	34	24	22
35	35	29	50
35	36	51	39
35	37	58	50
35	38	56	21
35	39	27	51
35	40	37	16
35	41	13	51
35	42	15	28
35	43	17	27
35	44	17	15
35	45	17	39
35	46	27	51
35	47	31	50
35	48	19	39
35	49	14	41
35	50	67	34
35	51	35	45
35	52	26	48
35	53	23	18
35	54	12	14
35	55	26.5	15
35	56	13	36
35	57	28	25
35	58	40	39
35	59	41	16
35	60	33	46.75
35	61	19	46
35	62	11	16
35	63	17	19
35	64	39	15
35	65	57	51
35	66	34.82322330470336	19.82322330470336
35	67	10	22
35	68	25	16
35	69	31	51
35	70	9	37
35	71	35	35.75
35	72	28	29
35	73	47	40
35	74	10	19
35	75	8	38
35	76	60	36
35	77	37	16
35	78	34	51
35	79	35	26
35	80	57	34
35	81	71	18
36	0	11	27
36	1	70	36
36	2	71	14
36	3	57	49.25
36	4	9.25	50
36	5	14	28
36	6	15	30
36	7	15	35
36	8	27	22
36	9	27.25	23
36	10	16	21
36	11	13.176776695296637	36.82322330470336
36	12	25	15
36	13	37	14
36	14	28	19
36	15	28	39
36	16	69	17
36	17	55	16
36	18	66	35
36	19	55	26
36	20	56	49
36	21	61	33
36	22	11	19
36	23	11.823223304703363	21.82322330470336
36	24	68	40
36	25	23	29
36	26	19	22
36	27	70	19
36	28	35	37
36	29	22.160235802283484	37.686281375602746
36	30	70	38
36	31	20	48
36	32	55	45
36	33	10	20
36	34	24	22
36	35	29	50
36	36	51	39
36	37	58	50
36	38	56	21
36	39	27	51
36	40	37	16
36	41	13	51
36	42	15	28
36	43	17	27
36	44	17	15
36	45	17	39
36	46	27	51
36	47	31	50
36	48	19	39
36	49	14	41
36	50	67	34
36	51	35	45
36	52	26	48
36	53	23	18
36	54	12	14
36	55	26.5	15
36	56	13	36
36	57	28	25
36	58	40	39
36	59	41	16
36	60	33	46.75
36	61	19	46
36	62	11	16
36	63	17	19
36	64	39	15
36	65	57	51
36	66	34.82322330470336	19.82322330470336
36	67	10	22
36	68	25	16
36	69	31	51
36	70	9	37
36	71	35	35.75
36	72	28	29
36	73	47	40
36	74	10	19
36	75	8	38
36	76	60	36
36	77	37	16
36	78	34	51
36	79	35	26
36	80	57	34
36	81	71	18
37	0	11	27
37	1	70	36
37	2	71	14
37	3	57	49.25
37	4	9.25	50
37	5	14	28
37	6	15	30
37	7	15	35
37	8	27	22
37	9	27.25	23
37	10	16	21
37	11	13.176776695296637	36.82322330470336
37	12	25	15
37	13	37	14
37	14	28	19
37	15	28	39
37	16	69	17
37	17	55	16
37	18	66	35
37	19	55	26
37	20	56	49
37	21	61	33
37	22	11	19
37	23	11.823223304703363	21.82322330470336
37	24	68	40
37	25	23	29
37	26	19	22
37	27	70	19
37	28	35	37
37	29	22.10339358530441	37.44282919884332
37	30	70	38
37	31	20	48
37	32	55	45
37	33	10	20
37	34	24	22
37	35	29	50
37	36	51	39
37	37	58	50
37	38	56	21
37	39	27	51
37	40	37	16
37	41	13	51
37	42	15	28
37	43	17	27
37	44	17	15
37	45	17	39
37	46	27	51
37	47	31	50
37	48	19	39
37	49	14	41
37	50	67	34
37	51	35	45
37	52	26	48
37	53	23	18
37	54	12	14
37	55	26.5	15
37	56	13	36
37	57	28	25
37	58	40	39
37	59	41	16
37	60	33	46.75
37	61	19	46
37	62	11	16
37	63	17	19
37	64	39	15
37	65	57	51
37	66	34.82322330470336	19.82322330470336
37	67	10	22
37	68	25	16
37	69	31	51
37	70	9	37
37	71	35	35.75
37	72	28	29
37	73	47	40
37	74	10	19
37	75	8	38
37	76	60	36
37	77	37	16
37	78	34	51
37	79	35	26
37	80	57	34
37	81	71	18
38	0	11	27
38	1	70	36
38	2	71	14
38	3	57	49.25
38	4	9.25	50
38	5	14	28
38	6	15	30
38	7	15	35
38	8	27	22
38	9	27.25	23
38	10	16	21
38	11	13.176776695296637	36.82322330470336
38	12	25	15
38	13	37	14
38	14	28	19
38	15	28	39
38	16	69	17
38	17	55	16
38	18	66	35
38	19	55	26
38	20	56	49
38	21	61	33
38	22	11	19
38	23	11.823223304703363	21.82322330470336
38	24	68	40
38	25	23	29
38	26	19	22
38	27	70	19
38	28	35	37
38	29	22.046551368325336	37.199377022083894
38	30	70	38
38	31	20	48
38	32	55	45
38	33	10	20
38	34	24	22
38	35	29	50
38	36	51	39
38	37	58	50
38	38	56	21
38	39	27	51
38	40	37	16
38	41	13	51
38	42	15	28
38	43	17	27
38	44	17	15
38	45	17	39
38	46	27	51
38	47	31	50
38	48	19	39
38	49	14	41
38	50	67	34
38	51	35	45
38	52	26	48
38	53	23	18
38	54	12	14
38	55	26.5	15
38	56	13	36
38	57	28	25
38	58	40	39
38	59	41	16
38	60	33	46.75
38	61	19	46
38	62	11	16
38	63	17	19
38	64	39	15
38	65	57	51
38	66	34.82322330470336	19.82322330470336
38	67	10	22
38	68	25	16
38	69	31	51
38	70	9	37
38	71	35	35.75
38	72	28	29
38	73	47	40
38	74	10	19
38	75	8	38
38	76	60	36
38	77	37	16
38	78	34	51
38	79	35	26
38	80	57	34
38	81	71	18
39	0	11	27
39	1	70	36
39	2	71	14
39	3	57	49.25
39	4	9.25	50
39	5	14	28
39	6	15	30
39	7	15	35
39	8	27	22
39	9	27.25	23
39	10	16	21
39	11	13.176776695296637	36.82322330470336
39	12	25	15
39	13	37	14
39	14	28	19
39	15	28	39
39	16	69	17
39	17	55	16
39	18	66	35
39	19	55	26
39	20	56	49
39	21	61	33
39	22	11	19
39	23	11.823223304703363	21.82322330470336
39	24	68	40
39	25	23	29
39	26	19	22
39	27	70	19
39	28	35	37
39	29	21.98970915134626	36.95592484532447
39	30	70	38
39	31	20	48
39	32	55	45
39	33	10	20
39	34	24	22
39	35	29	50
39	36	51	39
39	37	58	50
39	38	56	21
39	39	27	51
39	40	37	16
39	41	13	51
39	42	15	28
39	43	17	27
39	44	17	15
39	45	17	39
39	46	27	51
39	47	31	50
39	48	19	39
39	49	14	41
39	50	67	34
39	51	35	45
39	52	26	48
39	53	23	18
39	54	12	14
39	55	26.5	15
39	56	13	36
39	57	28	25
39	58	40	39
39	59	41	16
39	60	33	46.75
39	61	19	46
39	62	11	16
39	63	17	19
39	64	39	15
39	65	57	51
39	66	34.82322330470336	19.82322330470336
39	67	10	22
39	68	25	16
39	69	31	51
39	70	9	37
39	71	35	35.75
39	72	28	29
39	73	47	40
39	74	10	19
39	75	8	38
39	76	60	36
39	77	37	16
39	78	34	51
39	79	35	26
39	80	57	34
39	81	71	18
40	0	11	27
40	1	70	36
40	2	71	14
40	3	57	49.25
40	4	9.25	50
40	5	14	28
40	6	15	30
40	7	15	35
40	8	27	22
40	9	27.25	23
40	10	16	21
40	11	13.176776695296637	36.82322330470336
40	12	25	15
40	13	37	14
40	14	28	19
40	15	28	39
40	16	69	17
40	17	55	16
40	18	66	35
40	19	55	26
40	20	56	49
40	21	61	33
40	22	11	19
40	23	11.823223304703363	21.82322330470336
40	24	68	40
40	25	23	29
40	26	19	22
40	27	70	19
40	28	35	37
40	29	21.932866934367187	36.71247266856504
40	30	70	38
40	31	20	48
40	32	55	45
40	33	10	20
40	34	24	22
40	35	29	50
40	36	51	39
40	37	58	50
40	38	56	21
40	39	27	51
40	40	37	16
40	41	13	51
40	42	15	28
40	43	17	27
40	44	17	15
40	45	17	39
40	46	27	51
40	47	31	50
40	48	19	39
40	49	14	41
40	50	67	34
40	51	35	45
40	52	26	48
40	53	23	18
40	54	12	14
40	55	26.5	15
40	56	13	36
40	57	28	25
40	58	40	39
40	59	41	16
40	60	33	46.75
40	61	19	46
40	62	11	16
40	63	17	19
40	64	39	15
40	65	57	51
40	66	34.82322330470336	19.82322330470336
40	67	10	22
40	68	25	16
40	69	31	51
40	70	9	37
40	71	35	35.75
40	72	28	29
40	73	47	40
40	74	10	19
40	75	8	38
40	76	60	36
40	77	37	16
40	78	34	51
40	79	35	26
40	80	57	34
40	81	71	18
41	0	11	27
41	1	70	36
41	2	71	14
41	3	57	49.25
41	4	9.25	50
41	5	14	28
41	6	15	30
41	7	15	35
41	8	27	22
41	9	27.25	23
41	10	16	21
41	11	13.176776695296637	36.82322330470336
41	12	25	15
41	13	37	14
41	14	28	19
41	15	28	39
41	16	69	17
41	17	55	16
41	18	66	35
41	19	55	26
41	20	56	49
41	21	61	33
41	22	11	19
41	23	11.823223304703363	21.82322330470336
41	24	68	40
41	25	23	29
41	26	19	22
41	27	70	19
41	28	35	37
41	29	21.876024717388113	36.469020491805615
41	30	70	38
41	31	20	48
41	32	55	45
41	33	10	20
41	34	24	22
41	35	29	50
41	36	51	39
41	37	58	50
41	38	56	21
41	39	27	51
41	40	37	16
41	41	13	51
41	42	15	28
41	43	17	27
41	44	17	15
41	45	17	39
41	46	27	51
41	47	31	50
41	48	19	39
41	49	14	41
41	50	67	34
41	51	35	45
41	52	26	48
41	53	23	18
41	54	12	14
41	55	26.5	15
